year,calf_id,REDI_id,innoc_date,Week,sampling_date,shedding_fecal,CFU,nodeType
2018,1549,665,NA,10,7/30/18,0,0,calf
2018,1552,581,NA,10,7/30/18,0,0,calf
2018,1553,754,NA,10,7/30/18,0,0,calf
2018,1557,763,NA,10,7/30/18,1,0.7,calf
2018,1558,573,NA,10,7/30/18,0,0,calf
2018,1560,575,NA,10,7/30/18,0,0,calf
2018,1561,682,5/22/18,10,7/30/18,0,0,calf
2018,1562,635,NA,10,7/30/18,0,0,calf
2018,1564,608,NA,10,7/30/18,0,0,calf
2018,1565,606,NA,10,7/30/18,0,0,calf
2018,1569,588,NA,10,7/30/18,0,0,calf
2018,1570,704,NA,10,7/30/18,0,0,calf
2018,1573,572,NA,10,7/30/18,0,0,calf
2018,1575,562,NA,10,7/30/18,0,0,calf
2018,1576,594,NA,10,7/30/18,0,0,calf
2018,1577,680,NA,10,7/30/18,0,0,calf
2018,1578,693,NA,10,7/30/18,0,0,calf
2018,1579,585,5/22/18,10,7/30/18,0,0,calf
2018,1580,769,NA,10,7/30/18,0,0,calf
2018,1582,657,NA,10,7/30/18,0,0,calf
2018,1583,607,NA,10,7/30/18,0,0,calf
2018,1584,671,NA,10,7/30/18,0,0,calf
2018,1585,735,NA,10,7/30/18,0,0,calf
2018,1587,609,NA,10,7/30/18,1,0.7,calf
2018,1590,759,NA,10,7/30/18,0,0,calf
2018,1594,651,NA,10,7/30/18,0,0,calf
2018,1599,677,NA,10,7/30/18,1,0.7,calf
2018,1600,589,NA,10,7/30/18,1,0.7,calf
2018,1601,667,5/22/18,10,7/30/18,0,0,calf
2018,1602,678,NA,10,7/30/18,0,0,calf
2018,1604,702,NA,10,7/30/18,0,0,calf
2018,1621,623,NA,10,7/30/18,0,0,calf
2018,1623,600,NA,10,7/30/18,0,0,calf
2018,1661,658,5/22/18,10,7/30/18,0,0,calf
2018,1662,656,NA,10,7/30/18,0,0,calf
2018,1675,574,NA,10,7/30/18,0,0,calf
2018,1680,758,NA,10,7/30/18,0,0,calf
2018,1683,643,NA,10,7/30/18,0,0,calf
2018,1684,666,NA,10,7/30/18,0,0,calf
2018,1709,761,NA,10,7/30/18,1,0.7,calf
2018,1739,654,NA,10,7/30/18,0,0,calf
2018,1812,576,NA,10,7/30/18,0,0,calf
